"var.x"	"var.y"	"prev"	"estimate"	"lower"	"upper"	"se"	"p.value"	"n"	"estimate.infl"	"lower.infl"	"upper.infl"	"se.infl"	"p.value.infl"	"n.infl"	"message"	"q.value"	"q.value.infl"
"hMGS.00148"	"syssd_all"	90.148849797023	0.0783079222856809	0.02367402532735	0.132941819244012	0.0278655094044491	0.0049778656335597	3695	0.0827636726215555	0.0282067296926506	0.13732061555046	0.0278262570814198	0.00295621235282816	3694	NA	0.0303197270407727	0.0234356862124126
"hMGS.00967"	"syssd_all"	96.617050067659	0.131871243070372	0.03905944333385	0.224683042806893	0.047337792513216	0.00536856530957678	3695	0.140449437025099	0.0475764894155074	0.233322384634691	0.0473689759241356	0.00304676116853669	3694	NA	0.0316210475191708	0.0234356862124126
"hMGS.00038"	"syssd_all"	86.0081190798376	0.0588759502452788	0.0173324296580316	0.100419470832526	0.0211888850707608	0.00548747984839103	3695	0.0617069863586882	0.0203137722262457	0.103100200491131	0.021112220664134	0.00349066922000179	3694	NA	0.0316210475191708	0.0245104597885025
"hMGS.01022"	"syssd_all"	72.1786197564276	0.0963424768686467	0.028278261388589	0.164406692348705	0.0347155180603823	0.00554548221418294	3695	0.0914652584211574	0.0233607322099801	0.159569784632335	0.0347360748792335	0.00849616614580865	3694	NA	0.0316210475191708	0.0446465201387592
"hMGS.00486"	"syssd_all"	98.3491204330176	0.120730595841625	0.0351555572214815	0.206305634461768	0.0436467500254359	0.00570254170424075	3695	0.130565467134859	0.0448591069658213	0.216271827303896	0.0437137252115505	0.00283801507789449	3694	NA	0.0318391911820108	0.0234356862124126
"hMGS.00590"	"syssd_all"	43.2205683355886	-0.0632587757378378	-0.108588785207719	-0.017928766267957	0.0231201483970679	0.00624814980584157	3695	-0.0615404524848572	-0.106844425639152	-0.0162364793305626	0.0231068666263783	0.00777262224666307	3694	NA	0.0341735540401131	0.0425114849409327
"hMGS.00055"	"syssd_all"	82.6522327469553	-0.0616430932505533	-0.106074924116632	-0.0172112623844741	0.0226620407802857	0.00655772680037807	3695	-0.0575607169378425	-0.101855181863378	-0.0132662520123071	0.0225919764219205	0.0108807756129579	3694	NA	0.0351494156500264	0.0540008863754208
"hMGS.00077"	"syssd_all"	92.7198917456022	0.0820128867877055	0.0217285567055215	0.142297216869889	0.0307474601002237	0.0076806823108872	3695	0.0862314127256182	0.0260152707854438	0.146447554665793	0.0307126784626125	0.00501703135876303	3694	NA	0.0403612325356425	0.0320134381940117
"hMGS.00065"	"syssd_all"	92.7469553450609	-0.0886501381213638	-0.155614080783455	-0.0216861954592723	0.0341543341752224	0.00948191199518774	3695	-0.0812963680872994	-0.148115241572128	-0.0144774946024708	0.034080339763587	0.0171108426091835	3694	NA	0.048868315667506	0.0764284303210195
"hMGS.00093"	"syssd_all"	73.2882273342355	-0.0515569735640873	-0.0907282099893204	-0.0123857371388542	0.019978923667549	0.00990331977833972	3695	-0.0494217049397763	-0.0884758677965299	-0.0103675420830227	0.0199192094976403	0.0131431553777686	3694	NA	0.0500771641621707	0.0628993864507496
"hMGS.00805"	"syssd_all"	37.6995940460081	0.0505774786381448	0.0116146264655665	0.0895403308107232	0.0198726392237262	0.0109669181030608	3695	0.0480904058309678	0.00919134946140466	0.0869894622005309	0.019840098888507	0.0154041822939899	3694	NA	0.0534888902793984	0.0711779457722292
"hMGS.01228"	"syssd_all"	74.9661705006766	-0.0758461378593283	-0.134282472832753	-0.0174098028859037	0.0298049074369607	0.0109771976319661	3695	-0.0718469057169911	-0.130117730412124	-0.0135760810218577	0.0297204876458365	0.0156807087339774	3694	NA	0.0534888902793984	0.0712276261136602
"hMGS.00034"	"syssd_all"	40.3788903924222	-0.0474331579179892	-0.0843012602358047	-0.0105650556001736	0.018804231604508	0.011696380389291	3695	-0.0458086778359445	-0.0826664761212117	-0.00895087955067733	0.0187989743464452	0.014867818877255	3694	NA	0.0559755347201783	0.0699048326158658
"hMGS.00453"	"syssd_all"	75.31799729364	-0.0612507565821593	-0.109804729806601	-0.0126967833577174	0.0247645010302115	0.0134322447562149	3695	-0.0578612617359289	-0.10628557519029	-0.00943694828156739	0.0246983669324773	0.0191985356294117	3694	NA	0.0621270849255816	0.0829872185271344
"hMGS.01167"	"syssd_all"	82.5169147496617	0.0684747959849217	0.0141865680115686	0.122763023958275	0.0276892041637838	0.013445413901805	3695	0.0729522886133771	0.0188531826301938	0.12705139459656	0.0275927416410546	0.0082316505030215	3694	NA	0.0621270849255816	0.0441216466961952
